clock	watch	T_int	T_ext	T_set	Cp	Ci	Cd	Hp	Hi	Hd
20200714 142440	641.002	30.93	29.08	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142442	643.044	30.99	29.08	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142444	645.092	31.02	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142446	647.154	31.08	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142448	649.202	31.12	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142450	651.256	31.18	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142452	653.297	31.24	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142454	655.351	31.27	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142456	657.399	31.33	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142458	659.446	31.36	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142501	661.494	31.42	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142503	663.544	31.49	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142505	665.585	31.52	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142507	667.637	31.58	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142509	669.684	31.61	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142511	671.732	31.67	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142513	673.779	31.73	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142515	675.827	31.76	29.08	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142517	677.872	31.82	29.07	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142519	679.922	31.85	29.08	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142521	681.965	31.92	29.08	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142523	684.017	31.98	29.08	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142525	686.065	32.01	29.09	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142527	688.113	32.07	29.09	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142529	690.16	32.1	29.1	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142531	692.203	32.16	29.1	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142533	694.259	32.22	29.1	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142535	696.303	32.25	29.11	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142537	698.351	32.31	29.11	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142539	700.398	32.34	29.12	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142541	702.442	32.4	29.12	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142544	704.493	32.46	29.13	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142546	706.537	32.49	29.14	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142548	708.582	32.55	29.14	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142550	710.63	32.58	29.15	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142552	712.678	32.64	29.16	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142554	714.726	32.7	29.17	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142556	716.774	32.73	29.18	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142558	718.822	32.79	29.18	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142600	720.87	32.83	29.19	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142602	722.918	32.89	29.2	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142604	724.966	32.95	29.21	30.0	1	0.0	0.0	0.5	0.0	0.0
20200714 142614	735.199	33.19	29.25	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142616	737.253	33.22	29.27	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142618	739.318	33.28	29.27	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142620	741.362	33.31	29.29	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142622	743.413	33.37	29.31	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142625	745.461	33.43	29.31	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142627	747.508	33.46	29.33	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142629	749.551	33.52	29.33	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142631	751.604	33.55	29.35	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142633	753.651	33.61	29.36	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142635	755.699	33.66	29.37	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142637	757.747	33.69	29.39	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142639	759.789	33.76	29.39	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142641	761.842	33.79	29.41	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142643	763.889	33.85	29.43	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142645	765.937	33.91	29.43	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142647	767.984	33.94	29.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142649	770.028	34.0	29.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142651	772.08	34.03	29.48	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142653	774.127	34.08	29.48	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142655	776.167	34.14	29.51	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142657	778.215	34.17	29.53	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142659	780.263	34.23	29.53	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142701	782.311	34.26	29.55	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142703	784.359	34.32	29.56	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142705	786.407	34.38	29.58	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142707	788.455	34.41	29.6	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142710	790.504	34.47	29.61	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142712	792.549	34.5	29.63	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142714	794.599	34.56	29.64	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142716	796.648	34.61	29.66	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142718	798.695	34.64	29.69	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142720	800.741	34.69	29.69	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142722	802.791	34.72	29.72	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142724	804.843	34.77	29.72	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142726	806.888	34.81	29.75	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142728	808.936	34.83	29.77	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142730	810.984	34.87	29.78	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142732	813.031	34.89	29.8	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142734	815.079	34.92	29.81	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142736	817.127	34.95	29.84	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142738	819.17	34.97	29.87	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142740	821.222	34.99	29.87	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142742	823.269	35.0	29.9	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142744	825.31	35.02	29.91	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142746	827.365	35.04	29.93	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142748	829.412	35.04	29.96	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142751	831.476	35.05	29.97	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142753	833.523	35.06	30.0	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142755	835.571	35.06	30.02	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142757	837.619	35.06	30.03	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142759	839.666	35.05	30.06	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142801	841.711	35.04	30.06	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142803	843.762	35.04	30.1	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142805	845.802	35.02	30.12	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142807	847.853	35.0	30.13	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142809	849.904	34.99	30.16	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142811	851.952	34.96	30.17	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142813	853.992	34.95	30.2	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142815	856.041	34.92	30.2	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142817	858.088	34.89	30.23	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142819	860.137	34.87	30.26	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142821	862.185	34.84	30.27	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142823	864.233	34.82	30.3	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142825	866.28	34.79	30.31	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142827	868.329	34.76	30.33	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142829	870.382	34.74	30.36	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142831	872.425	34.71	30.37	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142834	874.468	34.69	30.4	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142836	876.521	34.66	30.41	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142838	878.569	34.63	30.44	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142840	880.611	34.61	30.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142842	882.665	34.58	30.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142844	884.713	34.56	30.5	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142846	886.761	34.53	30.51	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142848	888.809	34.5	30.54	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142850	890.856	34.48	30.56	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142852	892.903	34.45	30.57	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142854	894.951	34.44	30.6	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142856	896.998	34.4	30.6	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142858	899.041	34.37	30.63	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142900	901.094	34.36	30.66	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142902	903.156	34.32	30.66	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142904	905.203	34.31	30.69	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142906	907.25	34.28	30.72	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142908	909.293	34.24	30.72	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142910	911.344	34.23	30.75	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142912	913.391	34.19	30.75	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142914	915.438	34.18	30.78	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142917	917.485	34.14	30.8	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142919	919.538	34.11	30.81	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142921	921.578	34.1	30.84	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142923	923.626	34.07	30.84	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142925	925.679	34.05	30.86	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142927	927.744	34.02	30.89	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142929	929.792	33.99	30.89	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142931	931.84	33.97	30.92	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142933	933.887	33.94	30.92	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142935	935.93	33.92	30.94	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142937	937.982	33.89	30.96	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142939	940.024	33.86	30.97	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142941	942.078	33.84	30.99	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142943	944.125	33.81	31.0	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142945	946.172	33.79	31.02	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142947	948.22	33.76	31.03	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142949	950.266	33.73	31.04	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142951	952.309	33.72	31.06	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142953	954.363	33.69	31.06	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142955	956.411	33.67	31.08	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 142957	958.458	33.64	31.1	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143000	960.499	33.61	31.11	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143002	962.553	33.59	31.13	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143004	964.601	33.56	31.13	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143006	966.649	33.55	31.15	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143008	968.696	33.52	31.16	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143010	970.744	33.49	31.17	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143012	972.792	33.47	31.18	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143014	974.839	33.44	31.19	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143016	976.882	33.42	31.2	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143018	978.93	33.39	31.22	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143020	980.982	33.36	31.22	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143022	983.03	33.35	31.24	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143024	985.077	33.31	31.24	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143026	987.125	33.3	31.25	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143028	989.17	33.27	31.27	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143030	991.214	33.24	31.27	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143032	993.266	33.22	31.28	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143034	995.331	33.19	31.29	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143036	997.379	33.18	31.3	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143038	999.426	33.14	31.31	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143041	1001.469	33.11	31.32	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143043	1003.521	33.1	31.33	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143045	1005.569	33.07	31.33	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143047	1007.617	33.05	31.34	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143049	1009.664	33.02	31.35	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143051	1011.712	32.99	31.35	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143053	1013.759	32.98	31.36	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143055	1015.807	32.95	31.36	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143057	1017.855	32.93	31.37	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143059	1019.897	32.91	31.38	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143101	1021.95	32.88	31.38	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143103	1023.997	32.86	31.39	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143105	1026.045	32.83	31.39	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143107	1028.092	32.82	31.4	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143109	1030.139	32.79	31.41	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143111	1032.187	32.76	31.41	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143113	1034.229	32.74	31.42	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143115	1036.283	32.72	31.42	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143117	1038.325	32.7	31.42	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143119	1040.377	32.67	31.43	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143121	1042.426	32.64	31.43	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143124	1044.473	32.63	31.44	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143126	1046.521	32.6	31.44	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143128	1048.569	32.58	31.44	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143130	1050.616	32.55	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143132	1052.664	32.52	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143134	1054.711	32.51	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143136	1056.759	32.48	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143138	1058.806	32.47	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143140	1060.848	32.44	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143142	1062.896	32.41	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143144	1064.949	32.39	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143146	1066.992	32.36	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143148	1069.045	32.35	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143150	1071.086	32.32	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143152	1073.133	32.29	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143154	1075.181	32.28	31.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143156	1077.229	32.25	31.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143158	1079.285	32.23	31.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143200	1081.324	32.2	31.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143202	1083.374	32.17	31.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143204	1085.421	32.16	31.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143207	1087.47	32.13	31.47	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143209	1089.52	32.11	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143211	1091.57	32.08	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143213	1093.614	32.05	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143215	1095.662	32.04	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143217	1097.706	32.01	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143219	1099.758	32.0	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143221	1101.806	31.97	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143223	1103.854	31.94	31.46	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143225	1105.901	31.92	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143227	1107.949	31.89	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143229	1109.996	31.88	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143231	1112.044	31.85	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143233	1114.092	31.82	31.45	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143235	1116.139	31.81	31.44	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143237	1118.183	31.78	31.44	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143239	1120.228	31.76	31.44	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143241	1122.282	31.73	31.43	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143243	1124.325	31.7	31.43	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143245	1126.377	31.69	31.43	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143247	1128.425	31.66	31.43	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143250	1130.472	31.64	31.42	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143252	1132.517	31.62	31.42	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143254	1134.568	31.59	31.41	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143256	1136.615	31.57	31.41	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143258	1138.663	31.54	31.4	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143300	1140.71	31.53	31.4	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143302	1142.758	31.5	31.39	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143304	1144.806	31.47	31.39	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143306	1146.853	31.46	31.39	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143308	1148.901	31.43	31.38	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143310	1150.948	31.41	31.38	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143312	1152.996	31.38	31.37	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143314	1155.04	31.36	31.37	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143316	1157.09	31.34	31.36	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143318	1159.137	31.31	31.36	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143320	1161.189	31.3	31.35	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143322	1163.231	31.27	31.35	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143324	1165.278	31.24	31.34	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143326	1167.325	31.23	31.33	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143328	1169.372	31.2	31.33	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143330	1171.425	31.19	31.32	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143333	1173.466	31.16	31.31	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143335	1175.513	31.13	31.31	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143337	1177.56	31.11	31.3	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143339	1179.608	31.08	31.3	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143341	1181.655	31.07	31.29	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143343	1183.71	31.04	31.28	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143345	1185.76	31.01	31.28	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143347	1187.805	31.0	31.27	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143349	1189.853	30.97	31.26	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143351	1191.901	30.96	31.25	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143353	1193.948	30.93	31.25	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143355	1195.996	30.9	31.24	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143357	1198.043	30.88	31.23	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143359	1200.091	30.85	31.22	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143401	1202.138	30.84	31.21	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143403	1204.186	30.81	31.21	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143405	1206.228	30.78	31.2	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143407	1208.284	30.76	31.19	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143409	1210.321	30.73	31.19	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143411	1212.376	30.72	31.17	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143413	1214.424	30.69	31.17	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143416	1216.488	30.66	31.16	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143418	1218.538	30.64	31.15	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143420	1220.583	30.61	31.14	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143422	1222.631	30.6	31.13	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143424	1224.678	30.57	31.12	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143426	1226.726	30.54	31.12	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143428	1228.773	30.53	31.1	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143430	1230.821	30.5	31.1	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143432	1232.869	30.48	31.09	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143434	1234.916	30.45	31.07	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143436	1236.964	30.42	31.07	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143438	1239.012	30.41	31.06	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143440	1241.059	30.38	31.05	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143442	1243.107	30.37	31.04	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143444	1245.154	30.34	31.03	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143446	1247.202	30.31	31.02	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143448	1249.243	30.29	31.01	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143450	1251.29	30.26	31.0	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143452	1253.345	30.25	30.99	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143454	1255.392	30.22	30.99	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143456	1257.44	30.19	30.97	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143459	1259.488	30.18	30.96	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143501	1261.532	30.15	30.95	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143503	1263.583	30.14	30.94	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143505	1265.63	30.11	30.94	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143507	1267.678	30.08	30.92	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143509	1269.722	30.06	30.91	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143511	1271.773	30.04	30.9	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143513	1273.821	30.02	30.89	30.0	1	0.0	0.0	0.5	0.25	0.0
20200714 143515	1275.868	30.0	30.88	30.0	1	0.0	0.0	0.5	0.25	0.0
